"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","Mean.of.log.E","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4","membership.of.cluster.5","membership.of.cluster.6","membership.of.cluster.7"
"CCSAP",6,0.23522137481996,-1.73375090703935,0.526077761708676,0.7937886128565,0.178663157654215,FALSE,0.231949294895175,0.152622218198804,0.124017855894537,0.128432720684639,0.144414819965004,0.110526025427375,0.231949294895175,0.108037064934466
"TEX2",7,-0.0877847393622436,0.886145824577442,-1.50409585542252,-0.23692253168031,0.94265730188763,FALSE,0.231951734414093,0.0874826261412966,0.135225567286859,0.172292182162361,0.15548366619211,0.125356173191707,0.0922080506115734,0.231951734414093
"SGTB",7,0.192189762763858,0.289756822994295,-1.64024016314602,0.0702782987523904,1.08801527863547,FALSE,0.231966998727288,0.0779981524007869,0.152449621293211,0.200030436667888,0.14078737078126,0.102664072599988,0.0941033475295783,0.231966998727288
"HTRA2",3,1.44412998381556,-0.875277374226314,0.599994956798851,-0.354987688493794,-0.813859877894305,FALSE,0.231969959317672,0.0773781152464689,0.227215750416992,0.231969959317672,0.0958518428863767,0.0709383775329998,0.174151451975274,0.122494502624216
"AK2",1,-0.1500600638607,-1.37035374664785,1.42434461224333,0.230024113154776,-0.13395491488956,FALSE,0.231972306669283,0.231972306669283,0.0909960322322022,0.0997546391457879,0.171816524960493,0.128237194790684,0.192160346985267,0.0850629552162828
"NDUFA11",3,1.07770638994896,-1.55828210926301,0.597224905873501,-0.211335541345381,0.094686354785926,FALSE,0.232014562355977,0.0991788585766892,0.166641199049648,0.232014562355977,0.152014590184047,0.0804323811776046,0.160096600919429,0.109621807736606
"ZCCHC4",1,-0.0929230517575719,-0.929609204834555,1.66898103776226,-0.0655945058756711,-0.580854275294463,FALSE,0.23210593338659,0.23210593338659,0.0926412103766855,0.098535667411692,0.156938298000837,0.135571994159887,0.197163681603487,0.0870432150608218
"LIPT2",3,0.706504872274579,-1.54339960440916,-0.403654977057093,0.315029547038771,0.925520162152899,FALSE,0.232117230029272,0.0937102015606304,0.160740966965822,0.232117230029272,0.165468554121682,0.0842745524685471,0.135679770643422,0.128008724210625
"PPIC",5,-0.568728319262145,1.76937296990877,-0.433024236130732,-0.205292907314629,-0.562327507201261,FALSE,0.232296510081866,0.123391295585872,0.10904780772211,0.100691560617432,0.111748911453813,0.232296510081866,0.11940987060947,0.203414043929436
"SLC27A4",5,-0.601662930787579,1.75364893027329,-0.592585090803593,-0.113725503056893,-0.445675405625223,FALSE,0.232363096676322,0.119712198825859,0.108429534766757,0.0999323431290941,0.110422202922592,0.232363096676322,0.116445907058222,0.212694716621153
"TRAPPC5",7,0.460603343136569,0.985914692087176,-0.0323780992434574,0.245524531164739,-1.65966446714503,FALSE,0.232384861304705,0.087691532457634,0.171661105879766,0.104842163628095,0.0674035645387501,0.123805054550569,0.212211717640481,0.232384861304705
"HELZ",7,0.852586950638799,0.648009916120886,-0.104113164549419,0.268002352993266,-1.66448605520353,FALSE,0.232400755527845,0.068662635195839,0.222921892196414,0.113249577312891,0.0574495048885742,0.0895171923906227,0.215798442487813,0.232400755527845
"ELAC1",3,0.990967136094925,-1.44765436076602,0.764506261699438,-0.534983581511627,0.227164544483281,FALSE,0.232401646547671,0.104614876008992,0.149061948753779,0.232401646547671,0.185444780352907,0.0829308111193922,0.141560994006959,0.103984943210299
"DOPEY1",3,1.09590245966611,0.90469010753675,-0.0343488252561331,-1.1352674263703,-0.83097631557643,FALSE,0.232496935109461,0.0743214675404825,0.205670775286006,0.232496935109461,0.104217170155185,0.0881125965180932,0.113063850121578,0.182117205269194
"ENO3",7,-0.0613883849507261,0.310277137102447,-1.61515928580995,0.260126720653523,1.10614381300471,FALSE,0.232545086581053,0.0877678890448226,0.141039460802584,0.171140239969132,0.147751802309574,0.119532438019323,0.100223083273511,0.232545086581053
"ENPP1",7,-0.530890499370422,1.69620354436322,-0.895679877869531,-0.169854760890397,-0.0997784062328664,FALSE,0.232554142083503,0.110088034280193,0.11435249463142,0.111453006363733,0.119827473889032,0.203888685132129,0.10783616361999,0.232554142083503
"BAX",5,-0.805825738093865,0.582550154843187,-1.21075326308494,1.22551091616726,0.20851793016836,FALSE,0.232643757113461,0.122200216278438,0.102000923544274,0.0849116157302769,0.0946293488436782,0.232643757113461,0.140298083353945,0.223316055135927
"EXOG",6,0.523951085974625,-1.72076517286006,0.697204988128369,0.526881306005991,-0.0272722072489215,FALSE,0.232653006724753,0.136638693994346,0.13701342521217,0.144911424804806,0.140379623576354,0.100462262432337,0.232653006724753,0.107941563255233
"HIST3H2BB",6,1.19448319593015,-1.4118657498875,0.0343779760570812,0.621557859589241,-0.438553281688974,FALSE,0.23271370608557,0.0747565633269081,0.232053228548545,0.180955481360508,0.0813775160451368,0.0687894549723424,0.23271370608557,0.12935404966099
"TMED7",5,-0.930843673544337,0.133586163165693,-1.07511750193405,1.25783409490071,0.614540917411975,FALSE,0.232752222129481,0.146496209650133,0.0969131726141281,0.0888600372186259,0.118768339208979,0.232752222129481,0.139752158322058,0.176457860856596
"IGSF8",6,0.337822272424986,-1.52731229431681,1.17363950794412,0.304267925078555,-0.288417411130857,FALSE,0.232757744929064,0.166611126660406,0.1182857759824,0.125167758202274,0.147786528850601,0.110975031911535,0.232757744929064,0.0984160334637205
"QTRTD1",7,0.731576216589351,-0.693045782009937,-1.39563869852152,0.91918350104124,0.437924762900864,FALSE,0.232836372295861,0.0637258288493028,0.227826077164527,0.186935078060883,0.0818481743675919,0.0747605340662892,0.132067935195545,0.232836372295861
"ACOT4",7,0.206375845752098,1.65802754641846,-0.513955117600657,-0.802402224146215,-0.548046050423683,FALSE,0.232918533241609,0.0939330444087379,0.150955632984891,0.15368517588545,0.117661105734888,0.138966351148219,0.111880156596205,0.232918533241609
"GDE1",5,-0.58104228246494,1.57291782986431,0.426358982264239,-0.688589306331317,-0.729645223332294,FALSE,0.232925942328216,0.157569737301458,0.100088662093062,0.10145809938731,0.139025024326605,0.232925942328216,0.123534892108356,0.145397642454993
"TADA2B",6,0.609711885510582,-0.641574824161726,1.39372045117112,-0.264486369216584,-1.09737114330339,FALSE,0.233136471064229,0.143868534483724,0.137802531653048,0.134446176710014,0.124260508356161,0.114291419740437,0.233136471064229,0.112194357992387
"NUTF2",5,-1.16112785612923,0.696820438970637,-0.921951866359767,0.271602220884323,1.11465706263404,FALSE,0.23333348764399,0.149280225329646,0.0843305824448982,0.0962590674054268,0.197507307146914,0.23333348764399,0.0961066231032603,0.143182706925864
"CNTLN",3,1.22624365344005,-1.5118347676175,-0.147364402171928,0.434698553729073,-0.00174303737970267,FALSE,0.233354353061209,0.0733521466068044,0.227820386875429,0.233354353061209,0.0958892343160738,0.0673426158760821,0.173876801137769,0.128364462126633
"ASRGL1",7,-0.542341728068672,1.48950557183883,-1.15961168696565,-0.138696773597712,0.351144616793208,FALSE,0.233604750861412,0.106420772951914,0.115069254018958,0.121062976844787,0.135712481226203,0.187287873139211,0.100841890957516,0.233604750861412
"ZFP36L1",5,-0.941595336891365,0.949957348657931,-1.2111447044828,0.499497629354418,0.703285063361811,FALSE,0.233627526903107,0.127641033870391,0.0974944199037529,0.0994248513271438,0.140179283939945,0.233627526903107,0.106379471504364,0.195253412551297
"ZBTB40",6,0.271563733107908,-1.32409519268418,1.37649519085933,0.174031377787108,-0.497995109070164,FALSE,0.233691475932175,0.179056608290091,0.112665614963117,0.117323555134544,0.144764967181097,0.116505431185293,0.233691475932175,0.0959923473136834
"MT-CO3",7,-0.266448924534238,-0.271451873476103,-1.20951044728393,1.53161150452594,0.215799740768323,FALSE,0.23374718366682,0.106104374501438,0.133999205300961,0.101799982743531,0.0884497159152196,0.147010606645206,0.188888931226824,0.23374718366682
"FAM109A",5,-0.641559802387707,1.66687029569833,-0.817183550437438,0.141392298508239,-0.349519241381419,FALSE,0.233807406250234,0.113986389437788,0.107230391242604,0.0954556624876891,0.102404265031472,0.233807406250234,0.116067247138529,0.231048638411683
"JSRP1",4,0.0380537812686936,-0.432051199276439,1.66153170055954,-0.985814368397922,-0.281719914153874,FALSE,0.233857953541717,0.184572434235945,0.0984906627307845,0.125150510742313,0.233857953541717,0.128917836232402,0.13645715581799,0.0925534466988494
"STK35",5,-0.669560952733586,1.75073013959468,-0.614253295343195,-0.246102572549146,-0.220813318968754,FALSE,0.233884268011084,0.122882792147875,0.105244756819457,0.103183436885718,0.124029489187868,0.233884268011084,0.109471616678044,0.201303640269955
"NFKBIE",6,-0.231283123838236,-1.50854380480956,0.166919830228241,1.236966093844,0.335941004575551,FALSE,0.233923313587636,0.176178767693528,0.107351660538443,0.103338258926036,0.133421559444638,0.133915772999887,0.233923313587636,0.111870666809831
"RNASET2",5,-0.930085561861369,1.48531157220924,-0.765704025312486,-0.29497170533462,0.505449720299234,FALSE,0.233930883189544,0.132592181587233,0.0942486323551156,0.10510178060688,0.168957381093406,0.233930883189544,0.0964281369765557,0.168741004191266
"ZBTB17",6,0.179358684224472,-0.568417486591291,1.57231748846198,-0.105574212585359,-1.0776844735098,FALSE,0.233960532702283,0.18582468311774,0.110655878175399,0.107108841508826,0.126817746249318,0.134199746064157,0.233960532702283,0.101432572182277
"SPAG9",5,-0.508900067232809,1.65819604082368,-0.498651040932718,0.189985372223253,-0.84063030488141,FALSE,0.234057667222473,0.115703363844039,0.110371920405367,0.0900906123056951,0.0895274426055787,0.234057667222473,0.133990050117695,0.226258943499152
"EPS15",2,1.08859084525333,-1.43785608306849,-0.503146535861758,0.682214190915099,0.170197582761815,FALSE,0.234129369552558,0.0706214952384585,0.234129369552558,0.221253493619249,0.0913648575560754,0.0680010049612093,0.170888777602646,0.143741001469804
"NARS2",2,1.1998888381462,-1.48713159696175,-0.231836724345179,0.542591298488147,-0.0235118153274119,FALSE,0.234180545157829,0.0721761792311512,0.234180545157829,0.222461424471961,0.0913000715109799,0.0672608388487005,0.179935647291769,0.13268529348761
"ZC2HC1A",7,-0.676034211395552,1.37936954395084,-1.22020301825415,0.163972479776284,0.352895205922571,FALSE,0.234269932644014,0.11045376465934,0.109792087898112,0.109481723278312,0.126153691165284,0.205141459956622,0.104707340398316,0.234269932644014
"DENND5B",1,-0.543883396357528,-1.50257517371623,0.548000691800654,0.857547759765508,0.640910118507591,FALSE,0.234294656186451,0.234294656186451,0.0844963153282519,0.0927975422026223,0.186400252627121,0.142226479248192,0.169925651314345,0.0898591030930165
"ZNF217",6,-0.437672555382421,0.861592659620239,-0.459226276989472,1.21234735411941,-1.17704118136776,FALSE,0.234362886393672,0.108460036627815,0.102806427940043,0.0664296226759325,0.0594574451882582,0.213913344905486,0.234362886393672,0.214570236268794
"PRR5L",6,0.926055183811526,0.244409320877315,0.59992696618465,-0.125054125084513,-1.64533734578898,FALSE,0.23436917215152,0.0920145192301293,0.196466359952989,0.136414204860482,0.0796218627952311,0.100047413806983,0.23436917215152,0.161066467202665
"ERO1LB",7,-0.444335905784879,0.69636349826387,-1.52618761204237,0.33988228415312,0.934277735410254,FALSE,0.23445714209627,0.101722786360444,0.122909740458233,0.13514712008223,0.146070840441726,0.155963102613872,0.103729267947225,0.23445714209627
"TRIM13",4,-0.947664108837726,0.952055595622732,1.05578709301479,-1.03942571278485,-0.0207528670149469,FALSE,0.234493301363746,0.21051872652328,0.0723764359501131,0.0869185985186517,0.234493301363746,0.207775535110806,0.0963474337384653,0.0915699687949382
"TMEM59",4,-0.694140518280098,-1.23074572065091,-0.0307766357984944,0.765489648174984,1.19017322655451,FALSE,0.234703301713415,0.193585244465473,0.0871591223054169,0.102812797205633,0.234703301713415,0.148012936853646,0.132699843256709,0.101026754199707
"ATG2A",7,-0.283006720258966,0.86237546218926,-1.51037401197659,-0.0149142131518847,0.945919483198182,FALSE,0.234706909278287,0.0939262784981075,0.127747982902574,0.152558105672031,0.154544573676458,0.14070076709467,0.0958153828778725,0.234706909278287
"CHST13",4,-0.356279638800438,1.39440029916786,-0.24618512773893,-1.27759256281704,0.485657030188552,FALSE,0.234740555501653,0.118623959477062,0.106593062420751,0.145633111481507,0.234740555501653,0.155595351338289,0.0914459844093608,0.147367975371377
"MMAA",6,0.505113611894469,-0.866157104417697,1.44912152578982,-0.154987599851659,-0.933090433414936,FALSE,0.234871058558221,0.155818392575102,0.12828223665773,0.128536679044664,0.13128862001493,0.115474383787256,0.234871058558221,0.105728629362097
"CSRP3",4,-1.16718125238923,1.07539317783085,-0.596523619341707,-0.322361412666561,1.01067310656665,FALSE,0.234888926468526,0.148326978376096,0.0795000673375101,0.0966026006076576,0.234888926468526,0.226105261210708,0.0864121724250917,0.12816399357441
"ITGB6",7,-0.203997228951268,1.60023348899949,-1.0143238183882,-0.575570668145601,0.193658226485576,FALSE,0.234973157955202,0.0974362942406509,0.129338758791105,0.144835285739197,0.139487021002132,0.155302312294638,0.0986271699770746,0.234973157955202
"SS18L2",2,1.06173062990602,0.270367781261873,0.232308937929798,0.0901427912482498,-1.65455014034595,FALSE,0.235052986562875,0.0732319553593293,0.235052986562875,0.131628185377399,0.0644541256095728,0.084465314451594,0.229945957517755,0.181221475121475
"KBTBD2",5,-0.65384624293391,0.722210115329327,-0.90430354810576,1.38846846281226,-0.552528787101915,FALSE,0.235069147312461,0.112132154188947,0.0996514233896077,0.070077498046284,0.0679457986901865,0.235069147312461,0.182142180460584,0.23298179791193
"ALDH1L2",4,0.146849603491636,0.451253006120235,1.18971325349663,-1.51085424716245,-0.276961615946053,FALSE,0.235151964783826,0.144408832990423,0.110785899134465,0.150129018932448,0.235151964783826,0.131725367501423,0.116624998346372,0.111173918311044
"CEP128",4,-0.0458127916896088,-1.25508829561688,1.51843094365857,-0.324823263424856,0.107293407072769,FALSE,0.235159126068161,0.204059469281936,0.0921207937850857,0.114700254804699,0.235159126068161,0.119700528877872,0.150107536368601,0.0841522908136456
"CDKL5",4,-0.962628382882897,0.788682841801999,1.21004830698443,-0.99257988342514,-0.0435228824783936,FALSE,0.23515938797434,0.227307456825711,0.0692994327994794,0.0829672447421087,0.23515938797434,0.202960191493365,0.0966149252880778,0.0856913608769175
"CCDC28A",4,-0.361516933470947,-0.766788280105636,-0.874222587908861,0.495290922593064,1.50723687889238,FALSE,0.235252369644074,0.126423093542874,0.111330255757411,0.145015069928091,0.235252369644074,0.129898467603243,0.11435420656279,0.137726536961517
"PLEKHA2",7,-0.103380773834387,1.45846694697163,-1.15601045113312,-0.602534305083895,0.403458583079772,FALSE,0.235260440702954,0.0919885265395058,0.133650029252262,0.158914091912458,0.145224318377285,0.140220462306257,0.0947421309092784,0.235260440702954
"STARD3",7,-0.173539584970601,1.76574513005282,-0.527877067596197,-0.473103271703954,-0.591225205782066,FALSE,0.235296109950056,0.105100656992263,0.130543689496529,0.122951388954971,0.112291791659522,0.176886761476745,0.116929601469914,0.235296109950056
"ITCH",1,-0.257986731805909,-0.137106988440479,1.68676522853981,-0.302863495025506,-0.98880801326792,FALSE,0.235488418405214,0.235488418405214,0.0910034653875821,0.0919783971850437,0.139853270601291,0.164000215075494,0.183862735439445,0.0938134979059293
"CASP4",3,0.299484939289576,0.674872305764689,-1.31296422489759,-0.745478927593649,1.08408590743698,FALSE,0.23554381990819,0.0768680053342524,0.140580692256156,0.23554381990819,0.177675440532169,0.0981215846798008,0.0821525111781767,0.189057946111255
"HOMER1",4,-0.652524243234882,0.196904378136624,-1.15797113929727,0.138699081879989,1.47489192251554,FALSE,0.235608902032114,0.120960994512028,0.103003590385178,0.133280149584475,0.235608902032114,0.154557309683237,0.0968076289107604,0.155781424892206
"ARV1",7,-0.493721425043641,0.779790654601114,-0.703198771471625,1.34141044665207,-0.924280904737915,FALSE,0.235630204811431,0.105056800770427,0.102723916812492,0.0667967111467813,0.0600369218187974,0.214090886014738,0.215664558625333,0.235630204811431
"ABCB6",4,0.330452061308748,-1.58416752643015,1.08324356381007,-0.225623929577122,0.39609583088845,FALSE,0.235651906430197,0.154113442569852,0.111401695564416,0.149789112312648,0.235651906430197,0.103552214011872,0.152173092806966,0.0933185363040503
"GBA",4,0.668720318360071,0.0852125915206814,0.897243878307951,-1.65544168834914,0.00426490016044042,FALSE,0.235665356830274,0.109050788556766,0.127252535754236,0.209753695268309,0.235665356830274,0.10015582123561,0.106468555851943,0.111653246502862
